,SA1_MAINCO,Disinvested,SA1_7DIG16,low_income,Influx_affluent,increased_11_16,Gentrified_11_16
661,20604112606,False,2112606,False,True,False,False
662,20604112609,False,2112609,False,False,False,False
663,20604112610,False,2112610,False,False,False,False
664,20604112611,False,2112611,False,True,False,False
665,20604112612,False,2112612,True,False,False,False
666,20604112613,False,2112613,False,False,False,False
667,20604112614,False,2112614,False,True,False,False
668,20604112615,False,2112615,False,False,False,False
669,20604112616,False,2112616,False,True,False,False
670,20604112617,False,2112617,False,True,False,False
671,20604112618,False,2112618,False,True,False,False
672,20604112619,False,2112619,False,True,False,False
673,20604112620,False,2112620,False,False,False,False
674,20604112622,False,2112622,False,False,False,False
675,20604112623,False,2112623,True,True,False,False
676,20604112624,False,2112624,True,True,False,False
677,20604112625,False,2112625,False,False,False,False
678,20604112626,False,2112626,True,True,False,False
679,20604112627,False,2112627,False,False,False,False
680,20604112628,False,2112628,False,True,False,False
681,20604112629,False,2112629,False,True,False,False
682,20604112630,False,2112630,False,False,False,False
683,20604112631,False,2112631,False,True,False,False
684,20604112632,False,2112632,False,True,False,False
685,20604112633,False,2112633,False,True,False,False
686,20604112634,False,2112634,False,True,False,False
687,20604112635,False,2112635,False,False,False,False
688,20604112701,False,2112701,True,False,True,False
689,20604112702,False,2112702,True,False,True,False
690,20605112801,False,2112801,False,False,True,False
691,20605112802,False,2112802,False,True,True,False
692,20605112803,False,2112803,False,False,True,False
693,20605112804,False,2112804,False,False,True,False
694,20605112805,False,2112805,False,False,True,False
695,20605112806,False,2112806,False,True,True,False
696,20605112807,False,2112807,False,False,True,False
697,20605112808,False,2112808,True,True,True,False
698,20605112809,False,2112809,False,True,True,False
699,20605112810,False,2112810,False,True,True,False
700,20605112811,False,2112811,False,False,True,False
701,20605112812,False,2112812,False,True,True,False
702,20605112813,False,2112813,False,False,True,False
703,20605112814,False,2112814,False,True,True,False
704,20605112815,False,2112815,False,False,True,False
705,20605112816,False,2112816,True,False,True,False
706,20605112817,False,2112817,False,True,True,False
707,20605112818,False,2112818,False,False,True,False
708,20605112819,False,2112819,False,True,True,False
709,20605112820,False,2112820,False,True,True,False
710,20605112821,False,2112821,False,True,True,False
711,20605112822,False,2112822,False,False,True,False
712,20605112823,False,2112823,False,False,True,False
713,20605112824,False,2112824,False,False,True,False
714,20605112825,False,2112825,False,False,True,False
715,20605112826,False,2112826,False,True,True,False
716,20605112827,False,2112827,False,True,True,False
717,20605112828,False,2112828,False,False,True,False
718,20605112830,False,2112830,False,True,True,False
719,20605112831,False,2112831,False,True,True,False
720,20605112832,False,2112832,True,False,True,False
721,20605112833,False,2112833,False,True,True,False
722,20605112834,False,2112834,False,False,True,False
723,20605112835,False,2112835,False,False,True,False
724,20605112901,False,2112901,False,False,True,False
725,20605112902,False,2112902,False,False,True,False
726,20605112903,False,2112903,False,False,True,False
727,20605112904,False,2112904,False,True,True,False
728,20605112905,False,2112905,False,True,True,False
729,20605112906,False,2112906,False,False,True,False
730,20605112907,False,2112907,False,False,True,False
731,20605112908,False,2112908,False,True,True,False
732,20605112909,False,2112909,False,False,True,False
733,20605112910,False,2112910,False,False,True,False
734,20605112911,False,2112911,False,True,True,False
735,20605112912,False,2112912,False,True,True,False
736,20605112913,False,2112913,False,False,True,False
737,20605112914,False,2112914,False,False,True,False
738,20605112915,False,2112915,False,False,True,False
739,20605112916,False,2112916,False,True,True,False
740,20605112917,False,2112917,True,False,True,False
741,20605112918,False,2112918,True,False,True,False
742,20605112919,False,2112919,True,False,True,False
743,20605112920,False,2112920,True,False,True,False
744,20605112921,False,2112921,False,True,True,False
745,20605112922,False,2112922,False,True,True,False
746,20605112923,False,2112923,False,False,True,False
747,20605112924,False,2112924,False,True,True,False
748,20605112925,False,2112925,False,True,True,False
749,20605112926,False,2112926,False,True,True,False
750,20605112927,False,2112927,False,True,True,False
751,20605112928,False,2112928,False,False,True,False
752,20605112929,False,2112929,False,True,True,False
753,20605112930,False,2112930,False,False,True,False
754,20605112931,False,2112931,False,True,True,False
755,20605112932,False,2112932,False,False,True,False
756,20605112933,False,2112933,False,True,True,False
757,20605112934,False,2112934,False,True,True,False
758,20605112935,False,2112935,False,True,True,False
759,20605112936,False,2112936,False,True,True,False
760,20605112937,False,2112937,False,True,True,False
761,20605112938,False,2112938,False,True,True,False
762,20605112939,False,2112939,False,True,True,False
763,20605112940,False,2112940,False,True,True,False
764,20605113001,False,2113001,False,True,True,False
765,20605113002,False,2113002,False,False,True,False
766,20605113003,False,2113003,False,True,True,False
767,20605113004,False,2113004,False,True,True,False
768,20605113005,False,2113005,False,False,True,False
769,20605113006,False,2113006,False,True,True,False
770,20605113007,False,2113007,False,False,True,False
771,20605113008,False,2113008,False,True,True,False
772,20605113009,False,2113009,False,True,True,False
773,20605113010,False,2113010,False,False,True,False
774,20605113011,False,2113011,True,False,True,False
775,20605113012,False,2113012,False,False,True,False
776,20605113013,False,2113013,True,False,True,False
777,20605113014,False,2113014,True,True,True,False
778,20605113015,False,2113015,True,True,True,False
779,20605113016,False,2113016,False,True,True,False
780,20605113017,False,2113017,False,True,True,False
781,20605113019,False,2113019,False,True,True,False
782,20605113020,False,2113020,True,True,True,False
783,20605113021,False,2113021,False,True,True,False
784,20605113022,False,2113022,False,False,True,False
785,20605113023,False,2113023,False,True,True,False
786,20605113024,False,2113024,False,True,True,False
787,20605113025,False,2113025,False,True,True,False
788,20605113026,False,2113026,False,False,True,False
789,20605113027,False,2113027,True,True,True,False
790,20605113028,False,2113028,False,False,True,False
791,20605113029,False,2113029,False,True,True,False
792,20605113032,False,2113032,False,True,True,False
793,20605113033,False,2113033,False,True,True,False
794,20605113034,False,2113034,False,False,True,False
795,20605113035,False,2113035,False,False,True,False
796,20605113036,False,2113036,False,False,True,False
797,20605113037,False,2113037,False,False,True,False
798,20605113038,False,2113038,False,False,True,False
799,20605113039,False,2113039,False,False,True,False
800,20605113101,False,2113101,True,True,True,False
801,20605113102,False,2113102,True,False,True,False
802,20605113201,False,2113201,False,True,True,False
803,20605113202,False,2113202,True,False,True,False
804,20605113203,False,2113203,True,True,True,False
805,20605113204,False,2113204,False,False,True,False
806,20605113206,False,2113206,False,False,True,False
807,20605113207,False,2113207,False,True,True,False
808,20605113208,False,2113208,False,True,True,False
809,20605113209,False,2113209,False,True,True,False
810,20605113210,False,2113210,True,True,True,False
811,20605113211,False,2113211,False,False,True,False
812,20605113212,False,2113212,False,True,True,False
813,20605113213,False,2113213,False,True,True,False
814,20605113214,False,2113214,False,True,True,False
815,20605113215,False,2113215,False,True,True,False
816,20605113217,False,2113217,False,False,True,False
817,20605113218,False,2113218,False,True,True,False
818,20605113219,False,2113219,False,False,True,False
819,20605113220,False,2113220,False,False,True,False
820,20605113221,False,2113221,False,False,True,False
821,20605113222,False,2113222,False,True,True,False
822,20605113223,False,2113223,False,False,True,False
823,20605113224,False,2113224,False,True,True,False
824,20605113225,False,2113225,True,True,True,False
825,20605113226,False,2113226,False,True,True,False
826,20605113227,False,2113227,False,False,True,False
827,20605113228,False,2113228,False,False,True,False
828,20605113229,False,2113229,False,False,True,False
829,20605113230,False,2113230,False,True,True,False
830,20605113301,False,2113301,False,True,False,False
831,20605113302,False,2113302,True,False,False,False
832,20605113303,False,2113303,False,False,False,False
833,20605113304,False,2113304,False,True,False,False
834,20605113305,False,2113305,False,True,False,False
835,20605113306,False,2113306,True,False,False,False
836,20605113307,False,2113307,True,False,False,False
837,20605113308,False,2113308,False,False,False,False
838,20605113309,False,2113309,True,False,False,False
839,20605113310,False,2113310,False,False,False,False
840,20605113311,False,2113311,False,True,False,False
841,20605113312,False,2113312,False,True,False,False
842,20605113313,False,2113313,False,False,False,False
843,20605113314,False,2113314,False,False,False,False
844,20605113315,False,2113315,False,True,False,False
845,20605113316,False,2113316,True,True,False,False
846,20605113317,False,2113317,False,True,False,False
847,20605113318,False,2113318,False,True,False,False
848,20605113319,False,2113319,True,False,False,False
849,20605113320,False,2113320,False,True,False,False
850,20605113321,False,2113321,False,False,False,False
851,20605113322,False,2113322,False,True,False,False
852,20605113323,False,2113323,False,False,False,False
853,20605113324,False,2113324,False,False,False,False
854,20605113325,False,2113325,True,False,False,False
855,20605113326,False,2113326,False,False,False,False
856,20605113327,False,2113327,False,True,False,False
857,20605113328,False,2113328,False,True,False,False
858,20605113329,False,2113329,False,True,False,False
859,20605113330,False,2113330,True,True,False,False
860,20605113331,False,2113331,False,True,False,False
861,20605113332,False,2113332,False,True,False,False
862,20605113333,False,2113333,False,False,False,False
863,20605113334,False,2113334,False,False,False,False
864,20605113335,False,2113335,False,True,False,False
865,20605113336,False,2113336,False,True,False,False
866,20605113337,False,2113337,True,True,False,False
867,20605113338,False,2113338,True,True,False,False
